message_uuid,time,tenant,org_id,space_id,app_or_service_id,als_service_id,user,category,format_version,message.uuid,message.user,message.time,message.id,message.success,message.object.type,message.object.id.entity,message.attributes.0.name,message.attributes.0.old,message.attributes.0.new,message.status,message.category,message.tenant,message.object.id.crudType,message.object.id.creationTimestamp,message.object.id.origin,message.object.id.onBehalfOf,message.object.id.correlationId,message.identityProvider,message.object.id.tableName,message.object.id.identityproviderid,message.attributes.1.name,message.attributes.1.new,message.attributes.2.name,message.attributes.2.new,message.attributes.3.name,message.attributes.3.new,message.object.id.id,message.attributes.1.old,message.attributes.3.old,message.attributes.4.name,message.attributes.4.old,message.attributes.4.new,message.attributes.5.name,message.attributes.5.old,message.attributes.5.new,message.attributes.6.name,message.attributes.7.name,message.attributes.8.name,message.attributes.9.name,message.attributes.9.old,message.attributes.9.new,message.attributes.10.name,message.attributes.10.old,message.attributes.10.new,message.attributes.11.name,message.attributes.11.old,message.attributes.11.new,message.attributes.12.name,message.attributes.13.name,message.attributes.13.old,message.attributes.13.new,message.attributes.14.name,message.attributes.14.new,message.attributes.15.name,message.attributes.15.old,message.attributes.15.new,message.attributes.16.name,message.attributes.16.old,message.attributes.16.new,message.attributes.17.name,message.attributes.17.old,message.attributes.17.new,message.attributes.18.name,message.attributes.18.old,message.attributes.18.new,message.attributes.19.name,message.attributes.19.old,message.attributes.19.new,message.object.id.name,message.object.id.configuration,message.object.id.change-summary,message.object.id.micro-service,message.object.id.customer-org,message.object.id.mobile-application,message.object.id.customer-space,message.object.id.mobile-instanceId,message.object.id.client-ip,message.object.id.customer-subaccount,message.app,message.org,message.space,message.object.id.key,message.object.id.targetTenant,message.object.id.message,message.object.id.Global Account GUID,message.object.id.Subscribed TenantID,message.object.id.Subscription Plan,message.object.id.type,message.object.id.description,message.object.id.object_id,message.object.id.action,message.object.id.operationType,message.object.id.loggedBy,message.object.id.ID,message.data_subject.type,message.data_subject.id.tenantId,message.data_subject.id.instanceId,message.data_subject.id.correlationId,message.attributes.2.old,message.attributes.6.old,message.attributes.6.new,message.object.id.tenant_id,message.data_subject.role,message.data_subject.id.id,message.attributes.0.successful
f92eb80f-c442-4575-878d-faa2c94eec8b,2026-07-07T11:23:36.039Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,1750c905-c863-4dda-9a04-ded98a8f2f5e,f4b2723d-1383-4dcc-b53a-621a8dcd3737,basiser@163.com,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:23:46.312Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44dbbec2-a728-46c1-97b0-281f24777548,2026-07-07T11:23:35.920Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,1750c905-c863-4dda-9a04-ded98a8f2f5e,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-cloneb7e580f4d18f45cf81635cf27f3b1a4c!b5804|destination-xsappname!b62,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f9351fb-1f51-4060-b360-e5dc17ba4842,2026-07-07T11:23:36.017Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,1750c905-c863-4dda-9a04-ded98a8f2f5e,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-cloneb7e580f4d18f45cf81635cf27f3b1a4c!b5804|destination-xsappname!b62,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:23:23.023Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb662092-cfa4-4014-98be-5bf1319ae354,2026-07-07T11:23:35.920Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,1750c905-c863-4dda-9a04-ded98a8f2f5e,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-cloneb7e580f4d18f45cf81635cf27f3b1a4c!b5804|destination-xsappname!b62,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:23:19.524Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:23:19.940Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:29:55.567Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:29:55.008Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:30:05.523Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:30:04.312Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e5c5949-9cbe-4748-a4b3-3754ffcc0263,2026-07-07T11:32:18.997Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,1750c905-c863-4dda-9a04-ded98a8f2f5e,f4b2723d-1383-4dcc-b53a-621a8dcd3737,null,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435003d7-8473-4e62-904e-9c3931753a41,2026-07-07T11:32:19.002Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,b47dad21-08b2-41fd-b49e-133635884836,9af3dfd0-664c-42c6-a56f-f8fbd397e040,1750c905-c863-4dda-9a04-ded98a8f2f5e,f4b2723d-1383-4dcc-b53a-621a8dcd3737,sb-6ba4652d-456a-4f30-9943-d5b54b7c6ec1!b673797|auditlog-management!b1187,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:32:54.668Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:33:27.884Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:33:39.131Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d826952-d721-4a3b-8fc3-910d75eaf141,2026-07-07T11:33:39.300Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,acc13a1a-dc99-4e85-b788-b4021fc0b041,d713d547-60eb-4119-86fb-81f146a54cda,8d3f0f2e-c473-47e4-a0b0-381a278b0fcf,ebdb8917-ca41-46a5-a93a-3dd486edf2ac,sb-6ba4652d-456a-4f30-9943-d5b54b7c6ec1!b673797|auditlog-management!b1187,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:42:31.557Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:42:41.077Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:42:46.814Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:43:06.061Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:43:35.291Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:54:01.259Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:54:58.732Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:54:59.173Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:56:07.971Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workspaces-ws-45rk1-deployment-7c868756c8-pxbfw-wsrouter,2026-07-07T11:56:31.821Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,42adedad-623b-4ca8-85f3-9a39334dacc8,f865590f-1f60-4889-84f0-c2df29c91b0e,,79b92582-3329-4068-99ee-c213f0c0b8af,sb-us10-app-studio-service!b5804|auditlog!b662,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b848beee-9565-4fa9-8473-6d7b33a5ed05,2026-07-07T11:56:31.893Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,acc13a1a-dc99-4e85-b788-b4021fc0b041,d713d547-60eb-4119-86fb-81f146a54cda,8d3f0f2e-c473-47e4-a0b0-381a278b0fcf,ebdb8917-ca41-46a5-a93a-3dd486edf2ac,sb-6ba4652d-456a-4f30-9943-d5b54b7c6ec1!b673797|auditlog-management!b1187,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb8b4c8f-b468-45ac-b626-42d68f391a67,2026-07-07T11:56:37.411Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,acc13a1a-dc99-4e85-b788-b4021fc0b041,d713d547-60eb-4119-86fb-81f146a54cda,8d3f0f2e-c473-47e4-a0b0-381a278b0fcf,ebdb8917-ca41-46a5-a93a-3dd486edf2ac,sb-6ba4652d-456a-4f30-9943-d5b54b7c6ec1!b673797|auditlog-management!b1187,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b733d7df-77e2-4f2c-b136-7e8ec113fb9b,2026-07-07T11:56:40.018Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,acc13a1a-dc99-4e85-b788-b4021fc0b041,d713d547-60eb-4119-86fb-81f146a54cda,8d3f0f2e-c473-47e4-a0b0-381a278b0fcf,ebdb8917-ca41-46a5-a93a-3dd486edf2ac,sb-6ba4652d-456a-4f30-9943-d5b54b7c6ec1!b673797|auditlog-management!b1187,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6c17a2e-c276-44f7-a10d-73b02e3750f4,2026-07-07T11:56:44.750Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,acc13a1a-dc99-4e85-b788-b4021fc0b041,d713d547-60eb-4119-86fb-81f146a54cda,8d3f0f2e-c473-47e4-a0b0-381a278b0fcf,ebdb8917-ca41-46a5-a93a-3dd486edf2ac,sb-6ba4652d-456a-4f30-9943-d5b54b7c6ec1!b673797|auditlog-management!b1187,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d696c5b9-af32-422d-b6b7-4bf5b278be67,2026-07-07T11:56:47.575Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,acc13a1a-dc99-4e85-b788-b4021fc0b041,d713d547-60eb-4119-86fb-81f146a54cda,8d3f0f2e-c473-47e4-a0b0-381a278b0fcf,ebdb8917-ca41-46a5-a93a-3dd486edf2ac,sb-6ba4652d-456a-4f30-9943-d5b54b7c6ec1!b673797|auditlog-management!b1187,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699c5bc8-69f3-4551-ad88-e3154dc86898,2026-07-07T11:56:49.950Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,acc13a1a-dc99-4e85-b788-b4021fc0b041,d713d547-60eb-4119-86fb-81f146a54cda,8d3f0f2e-c473-47e4-a0b0-381a278b0fcf,ebdb8917-ca41-46a5-a93a-3dd486edf2ac,sb-6ba4652d-456a-4f30-9943-d5b54b7c6ec1!b673797|auditlog-management!b1187,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a23914b-1f42-4820-a23a-43c0e2f9275b,2026-07-07T11:56:52.388Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,acc13a1a-dc99-4e85-b788-b4021fc0b041,d713d547-60eb-4119-86fb-81f146a54cda,8d3f0f2e-c473-47e4-a0b0-381a278b0fcf,ebdb8917-ca41-46a5-a93a-3dd486edf2ac,sb-6ba4652d-456a-4f30-9943-d5b54b7c6ec1!b673797|auditlog-management!b1187,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f68ed85c-8585-491f-80f1-66a4076f327a,2026-07-07T11:56:54.816Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,acc13a1a-dc99-4e85-b788-b4021fc0b041,d713d547-60eb-4119-86fb-81f146a54cda,8d3f0f2e-c473-47e4-a0b0-381a278b0fcf,ebdb8917-ca41-46a5-a93a-3dd486edf2ac,sb-6ba4652d-456a-4f30-9943-d5b54b7c6ec1!b673797|auditlog-management!b1187,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a13decc1-46c7-49eb-ab1d-f043ce5a7074,2026-07-07T11:56:57.334Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,acc13a1a-dc99-4e85-b788-b4021fc0b041,d713d547-60eb-4119-86fb-81f146a54cda,8d3f0f2e-c473-47e4-a0b0-381a278b0fcf,ebdb8917-ca41-46a5-a93a-3dd486edf2ac,sb-6ba4652d-456a-4f30-9943-d5b54b7c6ec1!b673797|auditlog-management!b1187,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11db656b-ff85-4776-b417-2e0733ac6e1b,2026-07-07T11:56:59.880Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,acc13a1a-dc99-4e85-b788-b4021fc0b041,d713d547-60eb-4119-86fb-81f146a54cda,8d3f0f2e-c473-47e4-a0b0-381a278b0fcf,ebdb8917-ca41-46a5-a93a-3dd486edf2ac,sb-6ba4652d-456a-4f30-9943-d5b54b7c6ec1!b673797|auditlog-management!b1187,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecfaf566-816d-4567-a304-540d8e839f09,2026-07-07T11:57:02.314Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,acc13a1a-dc99-4e85-b788-b4021fc0b041,d713d547-60eb-4119-86fb-81f146a54cda,8d3f0f2e-c473-47e4-a0b0-381a278b0fcf,ebdb8917-ca41-46a5-a93a-3dd486edf2ac,sb-6ba4652d-456a-4f30-9943-d5b54b7c6ec1!b673797|auditlog-management!b1187,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ce8858d-ed96-451a-acf0-7d3350399eef,2026-07-07T11:57:04.707Z,baae3a89-81f6-4b4a-a216-7cbaedcc401c,acc13a1a-dc99-4e85-b788-b4021fc0b041,d713d547-60eb-4119-86fb-81f146a54cda,8d3f0f2e-c473-47e4-a0b0-381a278b0fcf,ebdb8917-ca41-46a5-a93a-3dd486edf2ac,sb-6ba4652d-456a-4f30-9943-d5b54b7c6ec1!b673797|auditlog-management!b1187,audit.security-events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
